issue_type,latitude,longitude,date,data_source
NUISANCE,32.34081461,-86.19930026,2024/8/22,Code_Violation
NUISANCE,32.34032713,-86.19938802,2024/5/14,Code_Violation
NUISANCE,32.34081461,-86.19930026,2024/8/5,Code_Violation
NUISANCE,32.30196412,-86.27461879,2024/8/28,Code_Violation
NUISANCE,32.3624614,-86.36766159,2021/1/12,Code_Violation
NUISANCE,32.36264521,-86.36733891,2024/4/24,Code_Violation
NUISANCE,32.38498001,-86.15912563,2023/5/17,Code_Violation
NUISANCE,32.36264521,-86.36733891,2021/1/11,Code_Violation
NUISANCE,32.35960314,-86.37122092,2021/6/9,Code_Violation
NUISANCE,32.35960314,-86.37122092,2021/12/7,Code_Violation
NUISANCE,32.35960314,-86.37122092,2022/6/22,Code_Violation
NUISANCE,32.35960314,-86.37122092,2022/2/3,Code_Violation
NUISANCE,32.35853468,-86.37345636,2024/7/22,Code_Violation
NUISANCE,32.35853468,-86.37345636,2022/7/19,Code_Violation
NUISANCE,32.35853468,-86.37345636,2024/6/21,Code_Violation
NUISANCE,32.35978598,-86.37196056,2022/8/2,Code_Violation
NUISANCE,32.3521888,-86.20418271,2021/8/12,Code_Violation
NUISANCE,32.3521888,-86.20418271,2023/4/13,Code_Violation
NUISANCE,32.3521888,-86.20418271,2022/4/14,Code_Violation
NUISANCE,32.35270637,-86.20359203,2021/5/12,Code_Violation
NUISANCE,32.36980864,-86.28579494,2023/6/21,Code_Violation
NUISANCE,32.32958055,-86.19085923,2021/7/29,Code_Violation
NUISANCE,32.37061786,-86.28599395,2023/6/21,Code_Violation
NUISANCE,32.36980864,-86.28579494,2023/8/3,Code_Violation
NUISANCE,32.41480451,-86.28717049,2021/6/23,Code_Violation
NUISANCE,32.41480451,-86.28717049,2023/4/18,Code_Violation
OPEN VACANT,32.41480451,-86.28717049,2023/4/18,Code_Violation
NUISANCE,32.41480451,-86.28717049,2021/4/14,Code_Violation
NUISANCE,32.41480451,-86.28717049,2024/3/20,Code_Violation
NUISANCE,32.41480451,-86.28717049,2024/4/2,Code_Violation
NUISANCE,32.32235761,-86.26807861,2023/4/10,Code_Violation
NUISANCE,32.32235761,-86.26807861,2021/7/21,Code_Violation
NUISANCE,32.37367739,-86.28261931,2021/4/21,Code_Violation
NUISANCE,32.37374554,-86.27812636,2021/4/21,Code_Violation
NUISANCE,32.37367739,-86.28261931,2021/8/17,Code_Violation
NUISANCE,32.37374554,-86.27812636,2021/3/24,Code_Violation
NUISANCE,32.37374554,-86.27812636,2021/6/3,Code_Violation
NUISANCE,32.3731482,-86.27762631,2024/1/24,Code_Violation
NUISANCE,32.37374554,-86.27812636,2021/9/1,Code_Violation
NUISANCE,32.37378905,-86.2752092,2022/1/3,Code_Violation
NUISANCE,32.35649022,-86.20783539,2022/6/17,Code_Violation
NUISANCE,32.35649022,-86.20783539,2022/5/12,Code_Violation
REPAIR,32.35869392,-86.20815202,2021/8/16,Code_Violation
NUISANCE,32.373189,-86.27489118,2024/2/13,Code_Violation
NUISANCE,32.416037,-86.28747771,2022/8/31,Code_Violation
NUISANCE,32.416037,-86.28747771,2024/4/2,Code_Violation
NUISANCE,32.38823804,-86.18349144,2024/5/8,Code_Violation
NUISANCE,32.38823804,-86.18349144,2022/7/18,Code_Violation
REPAIR,32.3214601,-86.23244181,2022/4/26,Code_Violation
REPAIR,32.32290358,-86.23131848,2022/6/22,Code_Violation
NUISANCE,32.3997433,-86.26249364,2022/5/12,Code_Violation
NUISANCE,32.35139979,-86.16497227,2024/7/5,Code_Violation
NUISANCE,32.35327913,-86.33164491,2024/8/5,Code_Violation
NUISANCE,32.29255098,-86.24471083,2021/6/17,Code_Violation
NUISANCE,32.3340735,-86.2566787,2023/9/12,Code_Violation
NUISANCE,32.35936874,-86.32812624,2021/6/8,Code_Violation
NUISANCE,32.35881523,-86.32860073,2022/4/1,Code_Violation
NUISANCE,32.35881523,-86.32860073,2021/6/10,Code_Violation
NUISANCE,32.35881523,-86.32860073,2023/6/13,Code_Violation
NUISANCE,32.39358933,-86.21624704,2022/6/2,Code_Violation
NUISANCE,32.39660227,-86.21615405,2021/12/28,Code_Violation
NUISANCE,32.39532969,-86.21695567,2021/4/20,Code_Violation
NUISANCE,32.39382625,-86.21556911,2024/3/6,Code_Violation
NUISANCE,32.39660227,-86.21615405,2021/12/28,Code_Violation
NUISANCE,32.38957783,-86.25008027,2022/7/15,Code_Violation
REPAIR,32.38957783,-86.25008027,2024/10/2,Code_Violation
NUISANCE,32.37312271,-86.24663554,2022/6/8,Code_Violation
NUISANCE,32.37312271,-86.24663554,2021/8/12,Code_Violation
NUISANCE,32.37312271,-86.24663554,2023/5/4,Code_Violation
REPAIR,32.36439731,-86.24467784,2021/5/25,Code_Violation
NUISANCE,32.4200408,-86.2863198,2021/3/16,Code_Violation
NUISANCE,32.41948883,-86.28685912,2024/7/15,Code_Violation
NUISANCE,32.41949343,-86.28621103,2024/7/30,Code_Violation
NUISANCE,32.4194871,-86.28710214,2024/7/30,Code_Violation
NUISANCE,32.41946692,-86.28993753,2024/7/30,Code_Violation
NUISANCE,32.42001621,-86.28968509,2024/1/18,Code_Violation
NUISANCE,32.42001621,-86.28968509,2023/8/22,Code_Violation
NUISANCE,32.41946692,-86.28993753,2021/8/5,Code_Violation
NUISANCE,32.41946692,-86.28993753,2021/3/23,Code_Violation
NUISANCE,32.41946692,-86.28993753,2022/6/29,Code_Violation
NUISANCE,32.41946403,-86.29034258,2022/6/29,Code_Violation
NUISANCE,32.41946403,-86.29034258,2022/3/15,Code_Violation
NUISANCE,32.41946403,-86.29034258,2022/9/27,Code_Violation
NUISANCE,32.41946403,-86.29034258,2021/8/5,Code_Violation
NUISANCE,32.41946403,-86.29034258,2022/3/15,Code_Violation
NUISANCE,32.41946403,-86.29034258,2021/3/16,Code_Violation
NUISANCE,32.41946403,-86.29034258,2021/5/11,Code_Violation
NUISANCE,32.41946403,-86.29034258,2021/5/5,Code_Violation
NUISANCE,32.41946403,-86.29034258,2023/9/22,Code_Violation
NUISANCE,32.41946403,-86.29034258,2024/2/13,Code_Violation
NUISANCE,32.41946403,-86.29034258,2024/7/17,Code_Violation
NUISANCE,32.41946403,-86.29034258,2024/6/3,Code_Violation
NUISANCE,32.41994128,-86.29050687,2024/6/3,Code_Violation
NUISANCE,32.41994128,-86.29050687,2024/3/20,Code_Violation
NUISANCE,32.41994128,-86.29050687,2023/7/5,Code_Violation
NUISANCE,32.41994128,-86.29050687,2023/9/22,Code_Violation
NUISANCE,32.41994128,-86.29050687,2024/7/31,Code_Violation
NUISANCE,32.41994128,-86.29050687,2021/5/11,Code_Violation
NUISANCE,32.41994128,-86.29050687,2021/3/9,Code_Violation
NUISANCE,32.41994128,-86.29050687,2021/7/9,Code_Violation
NUISANCE,32.41994128,-86.29050687,2021/3/16,Code_Violation
NUISANCE,32.41994128,-86.29050687,2022/3/15,Code_Violation
NUISANCE,32.41994128,-86.29050687,2022/9/1,Code_Violation
NUISANCE,32.41994128,-86.29050687,2022/4/6,Code_Violation
NUISANCE,32.41994128,-86.29050687,2022/9/9,Code_Violation
NUISANCE,32.31114232,-86.38476381,2023/2/23,Code_Violation
NUISANCE,32.41994128,-86.29050687,2023/3/21,Code_Violation
NUISANCE,32.31114232,-86.38476381,2023/11/15,Code_Violation
NUISANCE,32.41994128,-86.29050687,2022/6/28,Code_Violation
NUISANCE,32.31061382,-86.3872328,2021/7/19,Code_Violation
NUISANCE,32.31111326,-86.38805587,2022/9/13,Code_Violation
NUISANCE,32.31061382,-86.3872328,2021/4/22,Code_Violation
REPAIR,32.31111326,-86.38805587,2023/4/6,Code_Violation
NUISANCE,32.31111326,-86.38805587,2022/6/9,Code_Violation
NUISANCE,32.31111326,-86.38805587,2024/12/18,Code_Violation
NUISANCE,32.402508,-86.25535171,2022/8/1,Code_Violation
NUISANCE,32.39221649,-86.18992842,2023/10/11,Code_Violation
NUISANCE,32.39021467,-86.19602096,2023/5/31,Code_Violation
NUISANCE,32.39221649,-86.18992842,2023/8/23,Code_Violation
NUISANCE,32.39221649,-86.18992842,2024/3/13,Code_Violation
NUISANCE,32.39221649,-86.18992842,2024/3/12,Code_Violation
NUISANCE,32.39221649,-86.18992842,2024/1/30,Code_Violation
NUISANCE,32.39221649,-86.18992842,2021/12/30,Code_Violation
REPAIR,32.39848148,-86.18948334,2024/1/25,Code_Violation
NUISANCE,32.39848148,-86.18948334,2024/1/19,Code_Violation
NUISANCE,32.39848148,-86.18948334,2023/11/21,Code_Violation
NUISANCE,32.35631769,-86.26718773,2022/7/6,Code_Violation
NUISANCE,32.39524941,-86.19097163,2023/4/6,Code_Violation
NUISANCE,32.370014,-86.16220134,2023/5/15,Code_Violation
NUISANCE,32.36816757,-86.31272067,2023/5/19,Code_Violation
NUISANCE,32.36816757,-86.31272067,2022/7/28,Code_Violation
NUISANCE,32.36816757,-86.31272067,2022/5/27,Code_Violation
NUISANCE,32.36816757,-86.31272067,2021/4/8,Code_Violation
NUISANCE,32.36816757,-86.31272067,2023/9/18,Code_Violation
NUISANCE,32.36816757,-86.31272067,2024/2/23,Code_Violation
NUISANCE,32.36816757,-86.31272067,2024/7/18,Code_Violation
NUISANCE,32.36816757,-86.31272067,2024/6/4,Code_Violation
NUISANCE,32.36717502,-86.31268702,2021/10/26,Code_Violation
NUISANCE,32.37952241,-86.25386519,2021/9/16,Code_Violation
NUISANCE,32.37952241,-86.25386519,2022/4/19,Code_Violation
NUISANCE,32.37142465,-86.28317366,2024/3/6,Code_Violation
NUISANCE,32.37142465,-86.28317366,2023/8/23,Code_Violation
NUISANCE,32.37142465,-86.28317366,2023/3/28,Code_Violation
NUISANCE,32.37142465,-86.28317366,2022/4/7,Code_Violation
NUISANCE,32.37142465,-86.28317366,2021/7/2,Code_Violation
NUISANCE,32.37142465,-86.28317366,2021/5/7,Code_Violation
NUISANCE,32.37148156,-86.2796877,2021/6/25,Code_Violation
NUISANCE,32.37085693,-86.27919682,2022/2/4,Code_Violation
NUISANCE,32.37085693,-86.27919682,2022/2/10,Code_Violation
NUISANCE,32.37085693,-86.27919682,2023/5/17,Code_Violation
NUISANCE,32.37085693,-86.27919682,2023/4/28,Code_Violation
NUISANCE,32.37154203,-86.27581244,2023/10/27,Code_Violation
NUISANCE,32.37154203,-86.27581244,2024/6/13,Code_Violation
NUISANCE,32.37154455,-86.27565053,2023/8/7,Code_Violation
NUISANCE,32.37155118,-86.27336843,2023/8/7,Code_Violation
NUISANCE,32.3230698,-86.31191631,2023/5/5,Code_Violation
NUISANCE,32.37639122,-86.27915876,2023/5/11,Code_Violation
OPEN VACANT,32.37639122,-86.27915876,2022/8/3,Code_Violation
NUISANCE,32.37639122,-86.27915876,2022/6/27,Code_Violation
NUISANCE,32.37639122,-86.27915876,2021/9/17,Code_Violation
NUISANCE,32.37639122,-86.27915876,2021/6/30,Code_Violation
REPAIR,32.37639122,-86.27915876,2021/6/30,Code_Violation
NUISANCE,32.37639122,-86.27915876,2021/3/25,Code_Violation
NUISANCE,32.37639122,-86.27915876,2023/8/18,Code_Violation
NUISANCE,32.37639122,-86.27915876,2024/4/1,Code_Violation
NUISANCE,32.36778178,-86.28002341,2023/5/23,Code_Violation
NUISANCE,32.36778178,-86.28002341,2023/5/2,Code_Violation
NUISANCE,32.36779342,-86.27917661,2023/8/7,Code_Violation
NUISANCE,32.36841745,-86.27639816,2024/11/7,Code_Violation
NUISANCE,32.36842262,-86.27607435,2023/8/7,Code_Violation
OPEN VACANT,32.36842262,-86.27607435,2024/1/30,Code_Violation
NUISANCE,32.36842262,-86.27607435,2023/4/28,Code_Violation
NUISANCE,32.36842262,-86.27607435,2021/6/3,Code_Violation
NUISANCE,32.36842262,-86.27607435,2021/3/26,Code_Violation
NUISANCE,32.36842262,-86.27607435,2021/10/7,Code_Violation
NUISANCE,32.36785647,-86.27263704,2021/6/2,Code_Violation
REPAIR,32.33766798,-86.29278814,2021/1/22,Code_Violation
NUISANCE,32.33766798,-86.29278814,2022/2/25,Code_Violation
NUISANCE,32.33766798,-86.29278814,2022/7/12,Code_Violation
NUISANCE,32.34769974,-86.32463485,2023/4/18,Code_Violation
NUISANCE,32.34769974,-86.32463485,2022/10/12,Code_Violation
NUISANCE,32.34769974,-86.32463485,2021/11/9,Code_Violation
NUISANCE,32.34769974,-86.32463485,2021/3/18,Code_Violation
NUISANCE,32.34769974,-86.32463485,2021/6/28,Code_Violation
NUISANCE,32.34769974,-86.32463485,2024/6/12,Code_Violation
NUISANCE,32.34769974,-86.32463485,2024/5/6,Code_Violation
NUISANCE,32.34769974,-86.32463485,2023/6/30,Code_Violation
NUISANCE,32.3472122,-86.32512171,2024/6/17,Code_Violation
NUISANCE,32.3472122,-86.32512171,2024/8/19,Code_Violation
NUISANCE,32.34766577,-86.32533751,2021/11/9,Code_Violation
NUISANCE,32.34766577,-86.32533751,2022/1/7,Code_Violation
NUISANCE,32.34766577,-86.32533751,2021/8/24,Code_Violation
NUISANCE,32.34766577,-86.32533751,2022/7/19,Code_Violation
NUISANCE,32.34196322,-86.17079908,2021/6/1,Code_Violation
NUISANCE,32.34880935,-86.17712222,2022/4/21,Code_Violation
NUISANCE,32.36736284,-86.22601347,2022/6/13,Code_Violation
NUISANCE,32.36736284,-86.22601347,2022/10/14,Code_Violation
NUISANCE,32.36736284,-86.22601347,2021/7/26,Code_Violation
NUISANCE,32.36736284,-86.22601347,2023/6/5,Code_Violation
NUISANCE,32.36736284,-86.22601347,2023/9/29,Code_Violation
NUISANCE,32.33652773,-86.31227069,2024/4/26,Code_Violation
NUISANCE,32.33652773,-86.31227069,2024/10/18,Code_Violation
NUISANCE,32.33656469,-86.31278915,2024/10/18,Code_Violation
NUISANCE,32.33656469,-86.31278915,2024/5/17,Code_Violation
NUISANCE,32.33656469,-86.31278915,2024/3/14,Code_Violation
NUISANCE,32.33656469,-86.31278915,2023/9/8,Code_Violation
NUISANCE,32.33656469,-86.31278915,2023/9/8,Code_Violation
NUISANCE,32.33656469,-86.31278915,2021/6/11,Code_Violation
NUISANCE,32.33656469,-86.31278915,2022/8/11,Code_Violation
NUISANCE,32.33656148,-86.31317765,2021/6/30,Code_Violation
NUISANCE,32.33656148,-86.31317765,2023/8/7,Code_Violation
NUISANCE,32.33656148,-86.31317765,2024/3/25,Code_Violation
NUISANCE,32.3348376,-86.31375686,2024/7/23,Code_Violation
NUISANCE,32.39788023,-86.25286438,2022/3/18,Code_Violation
NUISANCE,32.39788023,-86.25286438,2022/5/12,Code_Violation
NUISANCE,32.39789299,-86.25208692,2022/4/28,Code_Violation
NUISANCE,32.39789299,-86.25208692,2024/5/6,Code_Violation
NUISANCE,32.39789724,-86.25182776,2023/9/25,Code_Violation
NUISANCE,32.39789724,-86.25182776,2023/6/14,Code_Violation
NUISANCE,32.39789724,-86.25182776,2024/5/6,Code_Violation
NUISANCE,32.39789724,-86.25182776,2024/8/21,Code_Violation
NUISANCE,32.39789724,-86.25182776,2024/11/27,Code_Violation
NUISANCE,32.39789724,-86.25182776,2022/5/3,Code_Violation
NUISANCE,32.39789724,-86.25182776,2022/9/16,Code_Violation
NUISANCE,32.39789724,-86.25182776,2022/6/10,Code_Violation
NUISANCE,32.39789724,-86.25182776,2023/4/11,Code_Violation
NUISANCE,32.34116416,-86.29404094,2021/8/16,Code_Violation
NUISANCE,32.39789724,-86.25182776,2021/6/11,Code_Violation
NUISANCE,32.39789724,-86.25182776,2021/5/19,Code_Violation
NUISANCE,32.31005148,-86.22409873,2022/7/26,Code_Violation
NUISANCE,32.31005148,-86.22409873,2023/5/8,Code_Violation
NUISANCE,32.31005148,-86.22409873,2021/5/24,Code_Violation
NUISANCE,32.31005148,-86.22409873,2021/8/12,Code_Violation
NUISANCE,32.31005148,-86.22409873,2024/8/26,Code_Violation
NUISANCE,32.31005148,-86.22409873,2024/5/6,Code_Violation
NUISANCE,32.31005148,-86.22409873,2024/5/6,Code_Violation
NUISANCE,32.31005148,-86.22409873,2023/9/20,Code_Violation
NUISANCE,32.31005148,-86.22409873,2023/8/14,Code_Violation
NUISANCE,32.31005148,-86.22409873,2023/8/14,Code_Violation
NUISANCE,32.30994153,-86.2240993,2023/8/17,Code_Violation
NUISANCE,32.30994153,-86.2240993,2024/8/26,Code_Violation
NUISANCE,32.30994153,-86.2240993,2024/8/28,Code_Violation
NUISANCE,32.30994153,-86.2240993,2021/5/24,Code_Violation
NUISANCE,32.30994153,-86.2240993,2023/5/8,Code_Violation
NUISANCE,32.30994153,-86.2240993,2022/7/26,Code_Violation
NUISANCE,32.30983159,-86.22409987,2021/5/24,Code_Violation
NUISANCE,32.30983159,-86.22409987,2021/8/10,Code_Violation
NUISANCE,32.30994153,-86.2240993,2021/8/12,Code_Violation
NUISANCE,32.30983159,-86.22409987,2021/8/12,Code_Violation
NUISANCE,32.30983159,-86.22409987,2022/7/26,Code_Violation
NUISANCE,32.30983159,-86.22409987,2023/5/10,Code_Violation
NUISANCE,32.30983159,-86.22409987,2022/11/2,Code_Violation
NUISANCE,32.30983159,-86.22409987,2023/5/8,Code_Violation
NUISANCE,32.30983159,-86.22409987,2022/5/4,Code_Violation
NUISANCE,32.30983159,-86.22409987,2024/8/26,Code_Violation
NUISANCE,32.30983159,-86.22409987,2024/8/28,Code_Violation
NUISANCE,32.30983159,-86.22409987,2024/8/26,Code_Violation
NUISANCE,32.30983159,-86.22409987,2023/8/17,Code_Violation
NUISANCE,32.30983159,-86.22409987,2024/5/13,Code_Violation
NUISANCE,32.30983159,-86.22409987,2023/9/20,Code_Violation
NUISANCE,32.30968247,-86.22359965,2023/9/20,Code_Violation
NUISANCE,32.30968247,-86.22359965,2023/8/14,Code_Violation
NUISANCE,32.30968247,-86.22359965,2024/8/26,Code_Violation
NUISANCE,32.30968247,-86.22359965,2022/4/29,Code_Violation
NUISANCE,32.30968247,-86.22359965,2024/8/26,Code_Violation
NUISANCE,32.30968247,-86.22359965,2022/7/26,Code_Violation
NUISANCE,32.30968247,-86.22359965,2023/5/8,Code_Violation
NUISANCE,32.30968247,-86.22359965,2021/8/12,Code_Violation
NUISANCE,32.30968247,-86.22359965,2021/5/24,Code_Violation
NUISANCE,32.30904615,-86.22360324,2021/8/10,Code_Violation
NUISANCE,32.30904615,-86.22360324,2023/5/10,Code_Violation
NUISANCE,32.30904615,-86.22360324,2022/11/2,Code_Violation
NUISANCE,32.30904615,-86.22360324,2022/7/26,Code_Violation
NUISANCE,32.30904615,-86.22360324,2022/5/4,Code_Violation
NUISANCE,32.30904615,-86.22360324,2023/9/20,Code_Violation
NUISANCE,32.30904615,-86.22360324,2023/8/17,Code_Violation
NUISANCE,32.30901386,-86.22410406,2023/9/20,Code_Violation
NUISANCE,32.31393996,-86.28548308,2021/10/18,Code_Violation
NUISANCE,32.31393996,-86.28548308,2021/8/30,Code_Violation
NUISANCE,32.31340184,-86.28743561,2021/4/26,Code_Violation
NUISANCE,32.31340184,-86.28743561,2021/4/30,Code_Violation
NUISANCE,32.31393996,-86.28548308,2024/11/1,Code_Violation
NUISANCE,32.31393996,-86.28548308,2023/4/4,Code_Violation
NUISANCE,32.31473793,-86.28943096,2024/8/20,Code_Violation
NUISANCE,32.31719837,-86.28715771,2023/5/9,Code_Violation
NUISANCE,32.31179193,-86.25833801,2024/5/14,Code_Violation
NUISANCE,32.31179193,-86.25833801,2024/7/3,Code_Violation
NUISANCE,32.31473793,-86.28943096,2024/12/11,Code_Violation
NUISANCE,32.31731528,-86.29452287,2024/4/18,Code_Violation
NUISANCE,32.31581554,-86.2945001,2024/11/19,Code_Violation
NUISANCE,32.31404221,-86.20962325,2024/7/22,Code_Violation
NUISANCE,32.38271217,-86.23758629,2023/4/17,Code_Violation
NUISANCE,32.31404221,-86.20962325,2024/3/13,Code_Violation
NUISANCE,32.31404221,-86.20962325,2024/7/22,Code_Violation
NUISANCE,32.31404221,-86.20962325,2024/6/27,Code_Violation
NUISANCE,32.39351675,-86.23638986,2024/6/14,Code_Violation
NUISANCE,32.39351675,-86.23638986,2023/5/11,Code_Violation
NUISANCE,32.39351675,-86.23638986,2022/5/27,Code_Violation
NUISANCE,32.38303223,-86.302053,2023/7/26,Code_Violation
REPAIR,32.39049044,-86.23062944,2023/6/23,Code_Violation
NUISANCE,32.39049044,-86.23062944,2023/6/23,Code_Violation
REPAIR,32.39233174,-86.23533779,2021/4/20,Code_Violation
NUISANCE,32.39049044,-86.23062944,2023/8/29,Code_Violation
NUISANCE,32.39079072,-86.22425456,2023/6/23,Code_Violation
NUISANCE,32.39027325,-86.22671565,2024/5/3,Code_Violation
NUISANCE,32.39079072,-86.22425456,2023/6/30,Code_Violation
NUISANCE,32.39114838,-86.22378124,2024/5/2,Code_Violation
NUISANCE,32.39114838,-86.22378124,2024/6/3,Code_Violation
NUISANCE,32.39114838,-86.22378124,2023/8/24,Code_Violation
NUISANCE,32.39114838,-86.22378124,2023/9/20,Code_Violation
NUISANCE,32.39114838,-86.22378124,2021/3/22,Code_Violation
NUISANCE,32.39114838,-86.22378124,2022/4/5,Code_Violation
NUISANCE,32.39114838,-86.22378124,2021/5/20,Code_Violation
NUISANCE,32.39114838,-86.22378124,2022/5/20,Code_Violation
NUISANCE,32.39435558,-86.2234293,2022/5/20,Code_Violation
NUISANCE,32.39435558,-86.2234293,2023/2/21,Code_Violation
NUISANCE,32.39435558,-86.2234293,2023/3/3,Code_Violation
NUISANCE,32.39114838,-86.22378124,2023/3/20,Code_Violation
NUISANCE,32.34053453,-86.22139115,2023/7/27,Code_Violation
NUISANCE,32.33898262,-86.22085414,2021/5/26,Code_Violation
NUISANCE,32.33997716,-86.22170003,2021/8/19,Code_Violation
NUISANCE,32.33811623,-86.22083102,2024/8/9,Code_Violation
REPAIR,32.31258997,-86.2839379,2023/11/2,Code_Violation
NUISANCE,32.31258997,-86.2839379,2023/8/18,Code_Violation
NUISANCE,32.31056773,-86.24521715,2023/6/13,Code_Violation
NUISANCE,32.31056773,-86.24521715,2021/4/13,Code_Violation
NUISANCE,32.31056773,-86.24521715,2022/4/1,Code_Violation
NUISANCE,32.38964508,-86.21675262,2022/4/22,Code_Violation
NUISANCE,32.31056773,-86.24521715,2022/9/15,Code_Violation
NUISANCE,32.38964508,-86.21675262,2022/7/27,Code_Violation
NUISANCE,32.38964508,-86.21675262,2023/6/8,Code_Violation
NUISANCE,32.38964508,-86.21675262,2021/9/27,Code_Violation
NUISANCE,32.38964508,-86.21675262,2022/8/22,Code_Violation
NUISANCE,32.38964508,-86.21675262,2024/4/4,Code_Violation
NUISANCE,32.38964508,-86.21675262,2024/4/3,Code_Violation
NUISANCE,32.38964508,-86.21675262,2024/3/20,Code_Violation
NUISANCE,32.33715911,-86.21552023,2022/4/28,Code_Violation
NUISANCE,32.33769254,-86.21560622,2021/7/30,Code_Violation
NUISANCE,32.34141619,-86.21756701,2022/8/15,Code_Violation
NUISANCE,32.33769254,-86.21560622,2021/3/31,Code_Violation
NUISANCE,32.34141619,-86.21756701,2023/3/30,Code_Violation
NUISANCE,32.34141619,-86.21756701,2024/7/24,Code_Violation
NUISANCE,32.34141619,-86.21756701,2023/5/16,Code_Violation
NUISANCE,32.34141619,-86.21756701,2023/8/8,Code_Violation
NUISANCE,32.3411827,-86.21697968,2022/6/16,Code_Violation
